Seed,ID,Energy,Angle(deg),Impact(km),Ground(km),Triggered,Angle(deg),Impact(km),Ground(km),Cherenkov,Angle(deg),Impact(km),Ground(km)
5,1,4.25511e+20,89.758622,33.631152,33.632904,1,67.336038,21.009602,22.852752,1,94.269597,35.500793,35.585115
5,2,7.67239e+18,97.651325,22.280242,22.429112,1,83.079548,19.034236,19.228278,0,0,0,0
5,3,6.17244e+19,127.907105,21.947362,27.172436,1,31.817290,7.465884,15.573692,0,0,0,0
5,4,9.56839e+19,57.974304,35.806996,42.805207,1,14.325319,19.649738,82.879859,0,0,0,0
5,5,7.8183e+20,19.789621,32.163191,95.554069,1,11.131088,13.085771,68.800204,0,0,0,0
5,6,5.33909e+19,124.138002,32.387352,38.989223,1,114.883537,29.780493,32.732133,1,142.111494,36.308250,58.854417
5,7,2.8581e+19,146.044560,9.160929,16.024332,1,78.430753,4.675993,4.831459,0,0,0,0
5,8,2.8497e+20,71.582807,20.353237,21.528760,1,77.252525,22.712206,23.338534,0,0,0,0
5,9,1.21714e+20,51.104094,34.169515,44.077187,1,50.253474,33.292493,43.478995,1,65.790241,51.160600,56.190984
5,10,7.69711e+20,100.003182,35.421284,35.850328,1,80.241111,28.638736,29.184908,0,0,0,0
5,11,1.39301e+20,55.329531,36.174781,44.138215,1,47.558825,27.477605,37.436078,1,66.032921,47.842605,52.455244
5,12,6.06076e+19,89.884838,38.446265,38.447366,1,89.668766,38.317719,38.320188,1,163.943658,70.133106,252.828725
5,13,9.95001e+18,82.745114,16.206174,16.363669,1,80.066138,15.323438,15.593010,1,80.964545,15.612960,15.842222
5,14,1.01917e+20,93.830235,33.779845,33.842420,1,91.330420,32.557157,32.561836,1,106.254247,39.771894,41.368811
5,15,2.5567e+19,112.950824,10.878364,11.730352,1,112.074111,10.794529,11.568818,1,113.994773,10.922215,11.867834
5,16,4.05738e+19,98.916623,33.981046,34.359989,1,90.758609,30.087337,30.087759,1,110.482439,38.705379,41.228925
5,17,4.73102e+19,115.289294,39.476032,43.492877,1,53.137827,16.112412,20.412421,0,0,0,0
5,18,6.68675e+20,107.044842,35.336675,36.898359,1,94.367960,29.856613,29.928748,1,131.726713,44.004277,58.780121
5,19,1.37812e+19,93.235318,30.545469,30.579911,1,85.541034,26.917770,27.022220,0,0,0,0
5,20,2.29918e+20,74.727732,28.232568,29.322507,1,71.740706,26.241413,27.700795,1,76.680840,29.151128,30.005878
5,21,4.08476e+19,96.593857,13.622421,13.682577,1,93.277719,12.995782,13.003702,1,92.782675,12.895588,12.899976
5,22,9.86211e+19,106.350207,18.843967,19.568245,1,82.121225,13.675824,13.841967,0,0,0,0
5,23,1.90081e+19,67.405132,23.502591,25.541511,1,66.000366,22.669939,24.906163,1,67.395891,23.498551,25.538882
5,24,2.5359e+19,104.627072,34.961741,36.022070,1,89.502238,29.197600,29.205503,0,0,0,0
5,25,4.37586e+19,136.963225,18.497879,26.887478,1,141.165352,18.675172,29.529725,0,0,0,0
5,26,3.01824e+19,104.316604,35.555875,36.644613,1,75.814833,22.323613,23.077510,1,109.667919,37.735231,40.001613
5,27,6.99425e+20,97.557892,20.466582,20.620191,1,100.674250,21.177907,21.513786,1,96.932516,20.113204,20.237839
5,28,1.965e+19,94.632985,35.166698,35.266232,1,72.386436,23.161497,24.365518,1,100.956565,38.201014,38.871816
5,29,1.37517e+19,94.623637,17.837494,17.880127,1,96.301784,18.249656,18.338826,1,94.831563,17.865396,17.912743
5,30,6.21571e+19,85.134039,34.637411,34.786233,1,74.179091,27.606865,28.769472,1,91.892767,38.331526,38.344669
5,31,6.39371e+20,151.435052,22.765985,47.244423,1,90.851851,12.808135,12.808139,0,0,0,0
5,32,1.72198e+20,80.805148,30.543685,30.983033,1,68.923570,23.583018,25.371555,1,80.650418,30.205153,30.654074
5,33,3.10396e+19,131.650891,39.960237,53.290483,1,69.529086,16.552053,17.748391,1,170.251193,45.504884,267.499566
5,34,3.52418e+19,101.842425,20.968414,21.380018,1,101.929389,21.009893,21.428928,1,99.514081,20.347081,20.595647
5,35,3.00746e+20,23.300042,36.481356,92.710065,1,23.405428,36.165733,91.520724,0,0,0,0
5,36,2.90845e+19,121.395671,25.157704,29.341375,1,105.583467,21.486729,22.247348,1,124.664328,25.720380,31.121968
5,37,2.80227e+19,85.494965,35.939924,36.068142,1,65.425823,23.205062,25.611283,1,88.788711,37.467042,37.480340
5,38,1.38324e+20,88.050609,37.078515,37.108786,1,75.893270,29.158473,30.125222,1,91.217442,38.534485,38.538902
5,39,1.74556e+20,90.539111,39.138356,39.138604,1,86.697419,36.712915,36.787896,1,94.366292,41.307565,41.410970
5,40,2.15814e+20,45.467166,22.192154,31.336576,1,45.607655,22.316772,31.435119,1,43.399643,20.783591,30.469237
5,41,5.94684e+19,90.330264,37.660054,37.660057,1,76.189189,29.140629,30.058580,1,95.967411,40.995369,41.198083
5,42,8.37628e+20,81.232627,17.035488,17.271962,1,75.450025,15.040788,15.597254,1,84.637226,17.944077,18.044748
5,43,3.11993e+20,89.104067,25.505443,25.512513,1,90.738927,26.128399,26.128749,1,87.424492,24.804700,24.839674
5,44,2.53547e+19,83.115263,35.762438,36.059094,1,84.015221,36.326292,36.557562,0,0,0,0
5,45,1.6388e+20,85.574173,39.375414,39.511412,1,57.790981,20.262470,24.091252,1,100.137919,48.802078,49.536218
5,46,4.33909e+19,174.139912,37.114645,361.533814,1,4.409477,0.100734,3.952002,0,0,0,0
5,47,3.65274e+19,110.748931,36.939294,39.405346,1,87.413725,27.086050,27.126366,0,0,0,0
5,48,9.50459e+19,122.957284,33.986643,40.368636,1,105.684005,28.128647,29.158055,1,121.483748,33.027800,38.600727
5,49,7.53192e+20,66.613896,8.979492,9.872084,1,68.914606,9.336782,10.086139,0,0,0,0
5,50,1.5373e+19,110.894145,17.130808,18.247952,1,101.739082,15.304587,15.584371,1,112.120123,17.137783,18.405182
5,51,7.75046e+19,112.647347,10.362059,11.138138,1,113.674272,10.480795,11.349499,1,110.871016,10.116662,10.745405
5,52,9.36369e+19,42.617641,32.821057,48.708875,1,42.761896,32.847556,48.614476,0,0,0,0
5,53,4.69797e+19,68.441666,30.027406,32.368256,1,67.976019,29.660316,32.079266,1,80.297971,38.235312,38.825951
5,54,4.08581e+20,90.779534,24.501626,24.501978,1,89.256618,23.877986,23.883470,1,93.155757,25.332537,25.360682
5,55,3.24696e+20,89.534662,6.430248,6.435195,1,90.105488,6.455865,6.458606,1,88.023903,6.256781,6.270597
5,56,3.58445e+20,56.678624,39.489809,47.575144,1,54.126682,37.875212,47.091216,0,0,0,0
5,57,4.32934e+20,121.727490,36.659393,42.976720,1,105.540488,31.014776,32.136467,1,136.814934,40.837415,59.459149
5,58,9.83084e+20,73.014953,28.878687,30.258280,1,74.121284,29.531859,30.761630,1,73.995450,29.512475,30.761213
5,59,1.46246e+19,87.060769,13.107138,13.136508,1,87.642149,13.203885,13.225084,1,85.342013,12.735856,12.796371
5,60,1.82925e+20,67.811198,36.014382,39.001437,1,63.899404,32.467462,36.281743,1,70.860577,38.328130,40.661131
5,61,3.87051e+19,104.814836,30.776221,31.773151,1,107.079943,31.513695,32.896435,0,0,0,0
5,62,3.74966e+20,89.672820,8.552529,8.556148,1,90.241060,8.524525,8.526105,1,86.643272,8.052126,8.080170
5,63,1.07618e+20,96.155691,21.482544,21.586469,1,88.931837,18.932760,18.940839,1,92.016260,19.878724,19.885000
5,64,3.57217e+19,56.520208,33.322410,40.085830,1,53.990970,30.651548,38.039757,1,74.926162,52.050556,53.960394
5,65,1.62704e+20,92.244161,35.827873,35.847762,1,86.444387,32.705138,32.781926,1,99.587576,39.771478,40.299967
5,66,5.76597e+20,80.678827,31.949992,32.556801,1,115.797441,31.383491,34.392067,0,0,0,0
5,67,1.83927e+20,117.147929,24.808122,27.749407,1,116.018109,24.560032,27.206027,1,109.831504,23.046321,24.408305
5,68,6.27516e+18,119.073772,19.790034,22.529268,1,69.197778,8.716971,9.405487,0,0,0,0
5,69,1.13993e+20,119.806954,38.003559,43.675293,1,70.870670,17.260023,18.344289,1,143.624641,44.234234,74.294588
5,70,7.02624e+20,39.744521,24.996801,39.339070,1,39.509446,24.772487,39.182710,1,42.550436,28.002440,41.629053
5,71,3.03602e+19,70.840564,4.813516,5.182235,1,74.053094,5.118770,5.393626,0,0,0,0
5,72,4.46529e+20,87.496638,19.029262,19.057524,1,89.314928,19.582954,19.587885,1,84.173410,18.028128,18.143866
5,73,1.414e+20,61.509142,33.506808,38.232948,1,45.925137,19.477997,27.306238,0,0,0,0
5,74,9.4458e+19,156.079196,38.408671,94.274018,1,41.739732,5.872247,9.047269,0,0,0,0
5,75,7.81301e+20,104.338379,33.218454,34.232498,1,101.619522,32.115899,32.744570,1,115.135772,37.279672,41.079438
5,76,9.62084e+20,78.594596,13.247690,13.621801,1,77.397548,12.982171,13.419657,0,0,0,0
5,77,1.13566e+18,85.463658,7.211784,7.256991,1,128.515643,11.158181,14.075739,0,0,0,0
5,78,1.8381e+20,106.083806,29.226089,30.355392,1,89.079904,22.944624,22.952041,1,122.348024,34.075448,40.199320
5,79,2.56164e+20,94.591623,32.035582,32.121901,1,84.888805,27.012736,27.140977,1,105.418078,36.591435,37.897895
5,80,5.42386e+20,144.243807,33.759511,57.475087,1,84.611283,17.749225,17.849601,1,142.410330,32.806317,53.501677
5,81,2.50079e+20,78.370049,33.868265,34.671061,1,66.517488,26.649522,29.245556,0,0,0,0
5,82,7.90725e+20,105.067134,33.441892,34.556376,1,47.604172,8.343501,11.611583,0,0,0,0
5,83,2.39635e+19,119.835957,38.803458,44.605610,1,59.077420,14.395267,16.914644,0,0,0,0
5,84,5.34656e+20,86.452888,30.213521,30.303918,1,83.028041,29.254105,29.533199,0,0,0,0
5,85,2.46891e+18,97.796853,4.485001,4.499220,1,102.934029,4.780936,4.853619,0,0,0,0
5,86,1.56838e+20,128.396081,7.343847,9.192736,1,88.813130,4.541401,4.553344,1,125.826399,7.001066,8.468128
5,87,3.06715e+20,93.380519,7.805604,7.809941,1,91.643634,7.462389,7.462401,1,92.449973,7.551505,7.552494
5,88,5.33989e+19,57.471483,16.497645,19.703789,1,57.808593,16.645355,19.803708,1,50.691500,13.662568,17.832651
5,89,8.88182e+19,93.302164,26.404977,26.435149,1,77.338324,19.901350,20.457208,1,103.936098,30.184155,31.036389
5,90,6.31077e+19,80.378534,31.838884,32.329363,1,77.914354,30.282611,31.014609,1,96.109224,40.880243,41.091834
5,91,3.55873e+20,97.518786,32.826739,33.083418,1,95.121725,31.745550,31.854045,1,111.022012,38.509148,41.171904
5,92,1.16808e+19,98.231146,22.949163,23.159885,1,92.250220,20.938316,20.947553,1,102.055983,23.983592,24.482486
5,93,1.10902e+19,111.071125,27.455923,29.331541,1,99.211515,23.790469,24.063493,1,115.742442,28.530050,31.558471
5,94,3.50604e+19,138.357811,32.051996,47.999618,1,94.457789,20.611485,20.658668,1,139.854933,31.962965,49.326637
5,95,2.20931e+20,46.777280,28.930223,39.896465,1,45.856114,27.603234,38.667813,1,98.559157,90.664714,91.654933
5,96,1.41746e+20,85.211776,36.223254,36.367436,1,61.148245,20.737956,23.788087,0,0,0,0
5,97,5.35277e+20,66.932198,24.773970,27.013466,1,66.284700,24.385387,26.723702,1,76.849921,30.633749,31.506337
5,98,1.77248e+20,95.884577,31.138444,31.282921,1,96.974567,31.563043,31.773911,1,93.233265,29.909226,29.946026
5,99,5.79293e+19,94.279916,34.265375,34.346754,1,92.149994,33.207615,33.224076,1,105.692869,39.880320,41.368462
5,100,1.29344e+19,110.605675,32.291033,34.406719,1,93.527643,25.958564,25.993897,0,0,0,0
5,101,7.76673e+19,102.825562,16.791001,17.172048,1,100.292359,16.270550,16.498227,1,107.394013,17.630042,18.407385
5,102,3.74805e+20,88.898987,20.759240,20.767886,1,79.361109,17.145597,17.484233,0,0,0,0
5,103,3.59154e+19,118.324289,32.520966,36.836234,1,95.833396,24.647677,24.756256,1,119.493042,32.557723,37.291659
5,104,4.24036e+20,23.720327,26.112045,65.765307,1,20.161145,22.395025,65.991949,0,0,0,0
5,105,1.78171e+20,135.213803,17.999993,25.240036,1,89.361919,11.302219,11.310513,0,0,0,0
5,106,5.13981e+19,140.647019,8.750128,13.438123,1,86.500884,5.382257,5.418523,0,0,0,0
5,107,4.42895e+19,87.318908,39.858972,39.912588,1,77.113000,32.708697,33.600517,1,127.702723,64.128816,80.897815
5,108,2.13232e+20,90.208958,36.498656,36.498718,1,86.563992,34.216644,34.290878,1,93.649360,38.274682,38.340197
5,109,8.11722e+20,94.922513,38.163655,38.288137,1,82.005354,30.328997,30.655567,1,160.717442,63.716635,192.373090
5,110,1.23829e+18,59.426718,4.071122,4.851919,1,59.244280,4.055466,4.843523,1,60.539651,4.297976,5.054305
5,111,2.18782e+19,102.828072,26.112732,26.730606,1,100.150802,25.240494,25.602360,1,99.572496,25.017744,25.333875
5,112,1.69439e+20,4.647504,18.586408,233.575742,1,163.036724,0.878047,1.937402,0,0,0,0
5,113,1.88591e+19,75.857714,27.819470,28.743186,1,69.289395,23.770159,25.493252,1,94.286681,37.918132,38.009227
5,114,5.68035e+20,106.696885,39.210221,40.870526,1,105.053045,38.076513,39.370920,0,0,0,0
5,115,6.89281e+18,68.554985,15.860524,17.121281,1,70.017762,16.267468,17.384594,1,62.459733,13.686412,15.542743
5,116,1.87326e+19,53.571949,10.418044,13.105588,1,70.640258,15.895372,16.923458,0,0,0,0
5,117,7.01547e+19,94.520429,32.304256,32.389772,1,92.900317,31.536142,31.567034,1,128.659416,46.500481,59.388678
5,118,1.18134e+20,131.231241,19.548838,25.813698,1,112.415424,16.695748,17.976347,1,128.514628,19.025954,24.152466
5,119,1.41235e+20,91.505997,30.180920,30.186753,1,89.542552,29.206340,29.209553,1,93.097369,30.827717,30.862643
5,120,6.79987e+19,121.192722,37.458278,43.667255,1,102.150230,30.457019,31.112172,1,135.498916,41.633785,59.193763
5,121,6.39535e+20,59.299316,34.191055,39.912773,1,56.764144,31.807260,38.191399,1,61.848651,36.490352,41.519840
5,122,8.47242e+19,64.801651,18.893778,20.976692,1,65.394782,19.170016,21.177861,1,65.446857,19.278551,21.288196
5,123,4.34102e+20,109.616820,17.649160,18.666400,1,109.018584,17.537870,18.482589,1,109.026714,17.475276,18.417257
5,124,5.38671e+20,152.035528,9.203379,19.144503,1,88.011586,5.585984,5.603514,0,0,0,0
5,125,2.15943e+20,67.902611,32.057257,34.730568,1,67.868228,32.248625,34.946324,0,0,0,0
5,126,1.96354e+20,99.944740,33.454599,33.927847,1,100.076392,33.350030,33.834962,1,103.041425,34.604275,35.471277
5,127,1.05056e+19,74.538757,25.374109,26.397232,1,71.298140,23.736862,25.145860,0,0,0,0
5,128,2.32432e+20,38.227433,25.165199,41.135815,1,35.534677,23.197009,40.428408,0,0,0,0
5,129,2.11541e+19,123.893868,27.885695,33.453772,1,98.840987,21.349917,21.574964,1,133.862256,29.809158,41.142283
5,130,1.43461e+20,53.344297,11.572878,14.576654,1,52.851490,11.404891,14.462078,1,53.137395,11.623891,14.680496
5,131,4.36906e+20,113.742759,32.366296,35.271087,1,95.788857,26.032571,26.146389,1,121.425695,34.681738,40.521020
5,132,1.09811e+19,116.134961,23.242023,25.789919,1,112.251359,22.225593,23.931532,1,112.418129,22.191018,23.922173
5,133,1.51658e+19,75.217932,23.453139,24.309607,1,73.809878,22.512597,23.501280,1,74.834639,23.053966,23.940916
