Seed, ID, Energy, Psi, Impact, Triggered, Psi, Impact, Cherenkov, Psi, Impact
7, 1, 4.18102e+17, 1.350524, 21.934048, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
7, 2, 5.03119e+19, 1.543409, 6.659292, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
7, 3, 4.35398e+18, 2.072636, 14.764924, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
7, 4, 1.32635e+20, 1.689741, 25.129692, 1, 0.903508, 9.457261, 1, 1.609351, 23.056431
7, 5, 4.56207e+17, 1.606903, 37.609246, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
7, 6, 1.18377e+20, 1.199207, 37.025708, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
7, 7, 3.01105e+19, 1.284967, 18.149538, 1, 1.266025, 17.726431, 1, 1.233095, 17.086660
7, 8, 5.40762e+19, 0.944438, 31.442302, 1, 0.944656, 31.492889, 0, 0.000000, 0.000000
7, 9, 4.27139e+17, 0.650573, 15.480825, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
7, 10, 3.97e+18, 0.454309, 37.914434, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
7, 11, 3.56737e+19, 1.246392, 26.212049, 1, 1.241597, 26.072668, 1, 1.343122, 29.547703
7, 12, 2.68838e+20, 2.817028, 22.351540, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
7, 13, 4.9601e+18, 0.991421, 9.314695, 1, 1.021987, 9.707167, 1, 0.992450, 9.341366
7, 14, 1.88795e+18, 1.603922, 26.904201, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
7, 15, 5.14461e+19, 0.983214, 17.790604, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
7, 16, 9.10548e+19, 2.608795, 25.499518, 1, 1.856931, 17.716175, 0, 0.000000, 0.000000
7, 17, 2.64882e+17, 2.287315, 19.430548, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
7, 18, 1.72907e+19, 0.691126, 36.465759, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
7, 19, 2.37733e+18, 1.649608, 33.537393, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
7, 20, 1.16134e+20, 2.294796, 31.406420, 1, 2.405661, 32.978045, 0, 0.000000, 0.000000
7, 21, 4.2196e+20, 0.916042, 16.053237, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
