Seed, ID, Energy, Psi, Impact, Triggered, Psi, Impact, Cherenkov, Psi, Impact
14, 1, 1.91746e+17, 2.308802, 27.614047, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
14, 2, 1.08832e+18, 1.252732, 8.014264, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
14, 3, 1.10017e+18, 1.683688, 30.394254, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
14, 4, 6.97579e+20, 1.602340, 29.498720, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
14, 5, 8.42619e+20, 0.619049, 34.925727, 1, 0.606860, 33.668957, 1, 0.619432, 34.944217
14, 6, 2.96603e+20, 1.887054, 17.334918, 1, 1.762045, 15.843129, 1, 1.900388, 17.293081
14, 7, 1.0033e+18, 1.656494, 9.478882, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
14, 8, 3.14348e+19, 0.639318, 17.290916, 1, 0.627871, 16.805756, 0, 0.000000, 0.000000
14, 9, 1.76653e+18, 2.084727, 24.611877, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
14, 10, 2.10217e+20, 1.897151, 9.574015, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
14, 11, 3.88253e+18, 1.725561, 24.669186, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
14, 12, 8.6051e+18, 1.602809, 38.054729, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
14, 13, 8.69974e+20, 2.048058, 33.249939, 1, 1.804666, 28.336676, 1, 2.096698, 33.849939
14, 14, 1.84344e+19, 2.102492, 23.867245, 1, 0.697427, 5.247944, 0, 0.000000, 0.000000
14, 15, 1.42925e+18, 1.332886, 31.658188, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
14, 16, 5.3365e+18, 1.762264, 27.857678, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
14, 17, 8.97071e+20, 0.967229, 21.493062, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
