Seed, ID, Energy, Psi, Impact, Triggered, Psi, Impact, Cherenkov, Psi, Impact
3, 1, 2.07211e+20, 1.648962, 29.023671, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
3, 2, 5.67954e+18, 2.557644, 39.661859, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
3, 3, 1.61159e+18, 1.274671, 39.451825, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
3, 4, 1.69306e+20, 2.561621, 4.445862, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
3, 5, 2.37835e+20, 1.067851, 39.276167, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
3, 6, 1.51105e+19, 2.701717, 12.174210, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
3, 7, 9.86288e+20, 2.215239, 31.613882, 1, 2.089147, 29.656681, 1, 3.011221, 36.999218
3, 8, 3.75943e+18, 1.656012, 35.016620, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
3, 9, 8.49595e+19, 2.577545, 39.835331, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
3, 10, 1.24459e+20, 0.711980, 30.694977, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
3, 11, 5.44339e+17, 1.553132, 25.866360, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
3, 12, 3.38192e+19, 3.063191, 24.660433, 1, 0.470633, 2.260838, 0, 0.000000, 0.000000
3, 13, 1.18198e+18, 1.201270, 31.829195, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
3, 14, 3.50475e+19, 1.914455, 26.311668, 1, 0.828985, 6.560436, 0, 0.000000, 0.000000
3, 15, 1.20686e+17, 1.251254, 20.346830, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
3, 16, 9.43331e+20, 1.555332, 19.391263, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
3, 17, 1.30728e+19, 1.943583, 35.631486, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
3, 18, 1.48326e+20, 2.098696, 23.424143, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
3, 19, 1.51853e+19, 1.640129, 4.953623, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
3, 20, 4.43568e+17, 2.077921, 21.897412, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
3, 21, 5.6764e+19, 2.283092, 33.018272, 1, 1.629146, 22.192113, 1, 2.495956, 35.088321
3, 22, 2.01302e+20, 1.611520, 36.595711, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
