Seed, ID, Energy, Psi, Impact, Triggered, Psi, Impact, Cherenkov, Psi, Impact
11, 1, 1.53461e+18, 1.395151, 29.325476, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
11, 2, 1.58691e+19, 1.776200, 22.074924, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
11, 3, 2.64225e+18, 1.554277, 31.280834, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
11, 4, 9.32485e+18, 1.841282, 7.239727, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
11, 5, 8.62537e+20, 1.915971, 24.348175, 1, 1.617161, 19.041280, 0, 0.000000, 0.000000
11, 6, 1.17174e+18, 2.288687, 24.974331, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
11, 7, 3.55424e+17, 2.250148, 4.388282, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
11, 8, 6.43274e+18, 1.170102, 19.685478, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
11, 9, 8.76004e+20, 1.245736, 9.680549, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
11, 10, 1.13153e+20, 2.726300, 18.981777, 1, 1.564774, 11.143853, 0, 0.000000, 0.000000
11, 11, 4.17619e+19, 1.455137, 10.799877, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
11, 12, 8.90011e+19, 1.873433, 19.032820, 1, 1.899486, 19.352442, 1, 1.932508, 19.692653
11, 13, 6.43575e+17, 1.613271, 35.675707, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
11, 14, 2.8029e+19, 1.606982, 38.715185, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
11, 15, 4.73903e+19, 2.054545, 30.387806, 1, 1.848741, 26.686049, 1, 2.196312, 32.648710
11, 16, 1.70259e+19, 1.558887, 21.299131, 1, 1.542665, 20.993731, 1, 1.752520, 24.993542
11, 17, 1.54637e+19, 2.122093, 22.882371, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
11, 18, 9.03491e+20, 0.365490, 34.232426, 1, 0.356396, 32.522405, 0, 0.000000, 0.000000
11, 19, 1.79064e+17, 1.479188, 33.374747, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
11, 20, 3.44368e+18, 1.586613, 36.887590, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
11, 21, 4.85235e+19, 0.562819, 18.007138, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
11, 22, 2.77395e+17, 1.798534, 30.306799, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
11, 23, 1.46478e+19, 1.440253, 8.061345, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
11, 24, 4.54537e+19, 1.346054, 37.185244, 1, 1.289353, 34.624224, 1, 1.368546, 38.166654
11, 25, 1.49705e+20, 2.000020, 32.489428, 1, 1.567091, 23.800089, 1, 2.117884, 34.063395
11, 26, 1.73132e+20, 2.479681, 31.851854, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
11, 27, 6.60101e+17, 1.963100, 32.676705, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
11, 28, 1.03256e+20, 1.443543, 37.752751, 1, 1.299006, 31.890768, 1, 2.891517, 78.921534
11, 29, 9.63889e+20, 1.313372, 31.541657, 1, 1.343474, 32.633306, 1, 2.312339, 66.324714
11, 30, 1.17629e+18, 1.478765, 14.676018, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
11, 31, 6.03646e+19, 2.663616, 21.395971, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
11, 32, 2.85454e+20, 1.097356, 39.207924, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
11, 33, 8.2287e+18, 1.511362, 25.004011, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
11, 34, 6.51414e+20, 2.432838, 32.102151, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
11, 35, 5.52573e+20, 1.908904, 37.645516, 1, 1.704123, 32.250939, 1, 1.879419, 36.552357
11, 36, 9.40491e+19, 1.511246, 34.458552, 1, 1.462768, 32.787893, 1, 1.704833, 40.646849
11, 37, 2.91114e+20, 1.723209, 4.698794, 1, 1.741025, 4.770996, 1, 1.726771, 4.698045
11, 38, 7.68657e+19, 1.420434, 9.751646, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
11, 39, 2.33573e+20, 1.002412, 7.721539, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
11, 40, 1.2587e+20, 1.556076, 8.213713, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
11, 41, 7.0232e+19, 0.669151, 14.128050, 1, 0.656064, 13.654462, 0, 0.000000, 0.000000
11, 42, 5.39659e+17, 1.908945, 22.686358, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
11, 43, 2.70571e+19, 2.664837, 23.899861, 1, 2.026884, 18.323727, 0, 0.000000, 0.000000
11, 44, 8.61047e+19, 1.573709, 8.517158, 1, 1.573949, 8.451356, 1, 1.527426, 8.105314
11, 45, 2.48474e+18, 1.985796, 11.062855, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
11, 46, 4.23114e+17, 1.611517, 37.630104, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
11, 47, 5.76942e+18, 1.330200, 6.089960, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
11, 48, 5.36452e+19, 1.629579, 19.003001, 1, 1.627881, 18.986869, 1, 1.593526, 18.437620
11, 49, 5.98422e+18, 0.797037, 36.021019, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
11, 50, 1.29474e+17, 2.383690, 23.108396, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
11, 51, 5.01886e+19, 1.531267, 15.720838, 1, 1.514919, 15.499248, 1, 1.569013, 16.280441
11, 52, 2.88253e+20, 0.964369, 17.966531, 1, 0.962464, 17.837399, 1, 0.916030, 16.581785
11, 53, 8.42451e+20, 2.413466, 19.634213, 1, 2.347240, 19.181079, 0, 0.000000, 0.000000
11, 54, 1.42122e+20, 1.675375, 20.522610, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
11, 55, 5.32799e+18, 2.281804, 38.669172, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
