Seed, ID, Energy, Psi, Impact, Triggered, Psi, Impact, Cherenkov, Psi, Impact
6, 1, 1.2445e+20, 1.358453, 31.034384, 1, 1.300081, 28.978070, 1, 1.351572, 30.765447
6, 2, 1.05762e+18, 1.235051, 17.780420, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
6, 3, 5.47566e+18, 1.461655, 19.938699, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
6, 4, 5.64739e+19, 1.522101, 13.337914, 1, 1.513095, 13.242252, 1, 1.498225, 13.075604
6, 5, 4.19319e+17, 1.622833, 13.561905, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
6, 6, 5.48947e+18, 1.756713, 37.687125, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
6, 7, 2.61481e+18, 1.512586, 24.218633, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
6, 8, 6.22609e+18, 1.503610, 26.167391, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
6, 9, 4.24216e+20, 2.093653, 32.583693, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
6, 10, 3.81634e+20, 0.791046, 30.614527, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
6, 11, 6.36903e+19, 1.891525, 28.103896, 1, 1.766796, 25.624695, 1, 1.925922, 28.464388
6, 12, 4.96978e+19, 1.710268, 5.233278, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
6, 13, 5.02819e+19, 1.476880, 31.518758, 1, 1.188467, 21.938881, 1, 2.728680, 60.341251
6, 14, 2.10879e+18, 1.547680, 24.778195, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
6, 15, 4.62264e+19, 1.008103, 31.011684, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
6, 16, 3.02982e+20, 1.768626, 39.521781, 1, 0.696394, 8.112251, 0, 0.000000, 0.000000
6, 17, 2.5639e+19, 1.710070, 14.108515, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
6, 18, 2.6859e+17, 1.488790, 32.300890, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
6, 19, 5.1481e+19, 1.899861, 39.477524, 1, 1.398644, 25.323620, 1, 3.017455, 57.172628
6, 20, 7.32234e+18, 1.591291, 20.970128, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
6, 21, 6.48889e+17, 1.573312, 9.862557, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
6, 22, 8.32842e+17, 1.149059, 33.185972, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
6, 23, 3.28081e+17, 1.433927, 25.037448, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
6, 24, 1.54032e+20, 1.581442, 29.068478, 1, 1.229472, 18.928354, 0, 0.000000, 0.000000
6, 25, 4.95993e+20, 1.555799, 32.767668, 1, 1.202497, 21.213309, 0, 0.000000, 0.000000
6, 26, 7.42779e+19, 2.071624, 9.812136, 1, 2.074751, 9.834006, 1, 2.059512, 9.665781
6, 27, 6.53592e+19, 1.599905, 26.991758, 1, 0.709351, 6.198176, 0, 0.000000, 0.000000
6, 28, 6.06797e+19, 0.714084, 36.192759, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
6, 29, 6.1382e+20, 1.082113, 21.869521, 1, 0.995344, 19.071608, 1, 1.125501, 23.105895
6, 30, 2.56823e+17, 1.570180, 31.163008, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
6, 31, 9.30538e+20, 1.921758, 9.978276, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
6, 32, 2.4187e+17, 2.364326, 9.772528, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
6, 33, 4.67556e+19, 0.802446, 7.128013, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
6, 34, 1.21415e+17, 1.567201, 13.224585, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
6, 35, 4.40923e+19, 1.606205, 27.992493, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
6, 36, 1.51743e+19, 1.699715, 28.726384, 1, 1.563030, 25.530160, 0, 0.000000, 0.000000
6, 37, 3.64179e+20, 1.141656, 30.841816, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
6, 38, 4.32973e+19, 1.532159, 13.601659, 1, 1.520512, 13.441858, 1, 1.598276, 14.407351
6, 39, 6.08175e+19, 2.230444, 25.648333, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
6, 40, 6.0927e+18, 2.499014, 20.870488, 1, 1.195748, 8.773885, 0, 0.000000, 0.000000
6, 41, 1.70937e+18, 1.237513, 29.817350, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
6, 42, 9.86058e+17, 1.341621, 24.278503, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
6, 43, 2.09018e+18, 1.565802, 5.483629, 1, 1.594728, 5.574976, 1, 1.573062, 5.470278
6, 44, 1.01177e+17, 1.676090, 33.144731, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
6, 45, 1.43759e+18, 1.391075, 22.299045, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
6, 46, 9.40927e+17, 1.504769, 25.437801, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
6, 47, 1.59593e+20, 2.098810, 22.605674, 1, 1.920564, 20.447082, 1, 2.085746, 22.305520
6, 48, 1.10066e+19, 0.591792, 14.449684, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
6, 49, 2.03765e+17, 1.607265, 7.098448, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
6, 50, 2.96258e+19, 1.542792, 27.119640, 1, 1.251528, 19.191250, 1, 1.591874, 27.871637
