Seed, ID, Energy, Psi, Impact, Triggered, Psi, Impact, Cherenkov, Psi, Impact
5, 1, 2.0563e+19, 1.575188, 10.543545, 1, 1.582903, 10.624191, 1, 1.619624, 10.953376
5, 2, 4.06529e+17, 1.433892, 28.213671, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
5, 3, 1.64998e+20, 1.144678, 30.011228, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
5, 4, 6.92094e+19, 0.475831, 13.520506, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
5, 5, 8.55987e+19, 0.426351, 16.569187, 1, 0.442638, 17.383103, 0, 0.000000, 0.000000
5, 6, 7.94668e+18, 1.458137, 32.549765, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
5, 7, 2.76511e+17, 1.416314, 32.684489, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
5, 8, 1.23131e+18, 1.560718, 10.807731, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
5, 9, 1.10888e+20, 2.485747, 32.133271, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
5, 10, 2.47382e+19, 1.700876, 38.514500, 1, 1.172455, 21.372018, 1, 2.885819, 63.344332
5, 11, 4.88034e+19, 2.136875, 21.173513, 1, 1.280398, 10.574385, 1, 2.051310, 19.868760
5, 12, 3.76241e+18, 0.918942, 39.661408, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
5, 13, 8.44522e+19, 1.452559, 21.156978, 1, 1.445382, 20.988392, 1, 1.452437, 21.162289
5, 14, 7.56515e+18, 1.646978, 29.155122, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
5, 15, 4.54069e+19, 1.124459, 17.222568, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
5, 16, 3.52903e+17, 1.571214, 31.576996, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
5, 17, 3.7089e+20, 1.602843, 21.291462, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
5, 18, 9.25357e+18, 1.904246, 16.366146, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
5, 19, 9.27962e+17, 2.336451, 3.047861, 1, 2.605773, 0.497602, 0, 0.000000, 0.000000
5, 20, 6.65785e+18, 2.005705, 5.162775, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
5, 21, 2.04135e+17, 1.541606, 9.590822, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
5, 22, 1.08625e+18, 1.575477, 8.097248, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
5, 23, 2.51792e+19, 2.141296, 18.066708, 1, 1.762993, 14.373916, 1, 2.130131, 17.746989
5, 24, 2.31843e+18, 0.880290, 25.912821, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
5, 25, 5.83581e+18, 0.880785, 19.600082, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
5, 26, 2.59478e+19, 1.717241, 35.406068, 1, 1.454221, 27.966037, 1, 1.875568, 39.403199
5, 27, 8.09688e+18, 1.301933, 24.951532, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
5, 28, 4.01232e+18, 1.589374, 23.199955, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
5, 29, 3.576e+19, 1.199488, 11.419188, 1, 1.135014, 10.440151, 1, 1.171783, 11.059008
5, 30, 2.88606e+17, 2.384870, 39.656702, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
5, 31, 5.99461e+17, 1.714931, 3.321433, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
