Seed, ID, Energy, Psi, Impact, Triggered, Psi, Impact, Cherenkov, Psi, Impact
4, 1, 6.55357e+19, 1.794393, 30.285642, 1, 1.747834, 29.252623, 1, 2.079303, 36.095905
4, 2, 1.69336e+17, 2.139608, 22.215014, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 3, 4.87893e+17, 2.136612, 31.356118, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 4, 3.35226e+20, 1.829453, 28.585060, 1, 1.810963, 28.125589, 1, 1.874723, 29.309029
4, 5, 8.59639e+19, 2.381799, 9.661569, 1, 2.297577, 9.362684, 1, 2.346095, 9.399661
4, 6, 9.2449e+19, 2.575093, 18.253559, 1, 1.998587, 14.531319, 1, 2.533507, 17.895873
4, 7, 4.52301e+17, 1.638240, 28.702174, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 8, 2.23753e+18, 1.572529, 7.879223, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 9, 2.14465e+18, 0.835973, 24.556191, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 10, 4.3135e+17, 1.598270, 9.960533, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 11, 6.98654e+18, 1.602945, 19.978773, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 12, 1.06503e+18, 2.375727, 10.131305, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 13, 4.54244e+19, 2.380850, 29.517629, 1, 1.471762, 16.225809, 1, 2.983455, 32.658876
4, 14, 9.4774e+17, 1.396958, 13.926392, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 15, 4.17751e+17, 1.696857, 16.854637, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 16, 3.18115e+17, 1.579099, 11.125891, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 17, 5.37449e+18, 1.445753, 19.979564, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 18, 1.01955e+18, 2.263302, 27.555214, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 19, 1.35944e+18, 3.076111, 37.718179, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 20, 1.10099e+18, 1.985615, 31.214515, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 21, 5.38688e+18, 2.657208, 27.894458, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 22, 3.15357e+20, 1.705189, 15.531006, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 23, 7.25865e+17, 1.452514, 15.851034, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 24, 1.84818e+18, 1.567327, 32.986450, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 25, 8.56646e+18, 1.874632, 21.395793, 1, 1.541308, 15.953950, 0, 0.000000, 0.000000
4, 26, 2.73874e+17, 2.607049, 37.129462, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 27, 8.00053e+20, 1.277759, 31.823572, 1, 1.393114, 36.444523, 0, 0.000000, 0.000000
4, 28, 6.82274e+18, 0.538688, 24.700210, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 29, 1.0409e+20, 1.437009, 16.562627, 1, 1.142978, 11.189553, 0, 0.000000, 0.000000
4, 30, 4.6808e+20, 1.496529, 25.326757, 1, 0.979996, 12.388401, 0, 0.000000, 0.000000
4, 31, 8.52809e+19, 1.620000, 15.401216, 1, 1.670155, 16.020633, 1, 1.505266, 13.779087
4, 32, 4.05458e+18, 2.925475, 24.331632, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 33, 8.59527e+17, 1.057233, 35.596074, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 34, 2.41809e+19, 0.370776, 30.352245, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 35, 1.32886e+17, 1.059715, 22.921983, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 36, 2.67315e+18, 2.026196, 13.898927, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 37, 8.62783e+19, 1.135143, 38.421996, 1, 1.068512, 34.764670, 1, 1.539156, 59.639277
4, 38, 3.3241e+18, 0.931689, 16.579879, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 39, 7.32983e+17, 1.670955, 7.406220, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
4, 40, 8.51238e+17, 1.602266, 34.071649, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
