Seed, ID, Energy, Psi, Impact, Triggered, Psi, Impact, Cherenkov, Psi, Impact
1, 1, 7.60848e+19, 1.579395, 38.635460, 1, 1.348500, 30.557578, 1, 3.014240, 69.580245
1, 2, 1.03826e+19, 1.442162, 29.800734, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
1, 3, 1.05524e+18, 0.745177, 37.511544, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
1, 4, 1.91771e+20, 2.006202, 19.940846, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
1, 5, 5.5072e+20, 1.571298, 36.590118, 1, 0.762615, 10.321623, 1, 1.548838, 35.432502
1, 6, 1.23607e+17, 1.397972, 10.194144, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
1, 7, 4.34178e+20, 1.254245, 31.111992, 1, 1.080758, 24.288820, 1, 1.191429, 28.546865
1, 8, 1.20237e+17, 2.119748, 32.963210, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
1, 9, 7.21327e+19, 1.537056, 27.858230, 1, 1.564734, 28.448516, 1, 1.556605, 28.243830
1, 10, 3.47341e+19, 1.160412, 28.317858, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
1, 11, 1.19499e+20, 1.630393, 12.269002, 1, 1.675236, 12.589595, 1, 1.564535, 11.442850
1, 12, 7.38072e+17, 1.240540, 31.917825, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
1, 13, 9.32045e+19, 1.598628, 13.322193, 1, 1.674885, 14.057825, 1, 1.534635, 12.440880
1, 14, 9.39028e+19, 1.638759, 14.410666, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
1, 15, 1.30909e+19, 1.675413, 39.212509, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
1, 16, 3.77422e+19, 0.931152, 13.089059, 1, 0.887684, 11.888649, 0, 0.000000, 0.000000
1, 17, 5.339e+20, 0.843907, 19.232832, 1, 0.818791, 18.651260, 0, 0.000000, 0.000000
1, 18, 7.43145e+18, 2.621055, 8.610924, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
1, 19, 5.47329e+17, 1.356944, 8.351467, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
1, 20, 3.51204e+20, 1.286595, 8.732250, 1, 1.258008, 8.440618, 1, 1.321555, 9.139258
1, 21, 3.01289e+20, 2.213005, 36.315924, 1, 2.015906, 32.722652, 1, 2.351320, 38.124373
1, 22, 1.66857e+19, 0.958186, 9.829138, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
1, 23, 4.2128e+17, 2.046247, 35.172493, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
1, 24, 1.33953e+18, 2.215295, 18.184672, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
