Seed, ID, Energy, Psi, Impact, Triggered, Psi, Impact, Cherenkov, Psi, Impact
2, 1, 1.16464e+17, 2.385862, 32.141657, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 2, 3.33728e+19, 0.970569, 37.151027, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 3, 8.88156e+19, 1.186585, 10.107051, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 4, 2.27527e+20, 1.530127, 4.610247, 1, 1.565017, 4.730107, 1, 1.516707, 4.534657
2, 5, 1.45143e+18, 1.532561, 34.318938, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 6, 1.34172e+20, 1.480075, 28.412943, 1, 1.487943, 28.554263, 1, 1.518008, 29.434099
2, 7, 1.22593e+18, 1.357138, 3.940658, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 8, 1.67232e+18, 1.441592, 13.191137, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 9, 4.76255e+19, 2.119298, 15.888075, 1, 1.900132, 13.778302, 1, 2.068817, 15.158636
2, 10, 8.59426e+19, 1.569384, 21.144103, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 11, 1.85623e+18, 1.553113, 20.037566, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 12, 2.78462e+19, 1.410960, 18.212376, 1, 1.312620, 16.134398, 1, 1.394292, 17.692942
2, 13, 1.02272e+20, 1.545346, 28.842691, 1, 1.489296, 27.084497, 1, 1.578596, 29.474610
2, 14, 2.29637e+20, 2.189582, 21.991503, 1, 1.866397, 18.432076, 1, 2.319498, 22.931504
2, 15, 2.41646e+20, 1.621510, 27.143539, 1, 1.627242, 27.262763, 1, 1.764128, 30.363779
2, 16, 4.23426e+19, 0.849707, 30.997882, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 17, 8.11409e+18, 2.307974, 22.056603, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 18, 2.74298e+20, 1.947655, 6.116558, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 19, 4.73316e+19, 1.627589, 6.071585, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 20, 5.05861e+20, 1.300720, 9.522678, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 21, 2.79353e+17, 1.569623, 33.877956, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 22, 3.76221e+19, 2.006777, 24.234748, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 23, 4.1867e+17, 1.571173, 31.784344, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
2, 24, 3.90805e+19, 1.350042, 33.726980, 1, 1.314952, 32.181214, 1, 1.491614, 39.174271
