Seed, ID, Energy, Psi, Impact, Triggered, Psi, Impact, Cherenkov, Psi, Impact
8, 1, 7.4845e+20, 1.509813, 19.747110, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
8, 2, 9.10995e+20, 1.387464, 22.434582, 1, 1.379632, 22.254548, 1, 1.470023, 24.531885
8, 3, 6.06374e+17, 2.206089, 18.971822, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
8, 4, 5.98269e+19, 2.271222, 34.348125, 1, 1.708415, 24.315821, 1, 2.206048, 33.249632
8, 5, 1.67765e+18, 1.536531, 28.694083, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
8, 6, 1.81054e+18, 1.210141, 37.800497, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
8, 7, 1.9089e+18, 1.719871, 4.917934, 1, 1.708853, 4.883427, 1, 1.715980, 4.885264
8, 8, 3.1988e+19, 1.405089, 26.104713, 1, 1.412587, 25.908972, 1, 1.291398, 22.538100
8, 9, 1.10586e+17, 1.692041, 15.782833, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
8, 10, 1.39754e+20, 1.982805, 33.111421, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
8, 11, 5.76189e+20, 1.344116, 12.366137, 1, 1.381047, 12.936720, 1, 1.276879, 11.479437
8, 12, 1.20557e+17, 1.612637, 7.496688, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
8, 13, 1.01509e+20, 2.254859, 7.925124, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
8, 14, 1.06684e+20, 1.694177, 36.283979, 1, 1.519282, 30.873433, 1, 1.768896, 38.204328
8, 15, 8.01759e+19, 1.631577, 39.780561, 1, 1.627720, 39.700368, 1, 1.600384, 38.711283
8, 16, 1.8659e+17, 1.708439, 29.384700, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
8, 17, 4.23555e+17, 2.154434, 36.766420, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
8, 18, 4.99252e+20, 1.849522, 25.897837, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
8, 19, 1.33403e+17, 1.149583, 26.023472, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
8, 20, 7.25833e+19, 1.270257, 27.163708, 1, 1.229922, 25.844559, 1, 1.386824, 31.049058
8, 21, 4.60222e+20, 1.786844, 33.331621, 1, 1.771356, 32.980300, 1, 1.986069, 37.899759
8, 22, 1.34092e+19, 1.102679, 28.893983, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
8, 23, 1.99672e+17, 1.806801, 13.608427, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
8, 24, 7.07951e+20, 1.647543, 14.611028, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
8, 25, 1.57473e+19, 2.544674, 12.932190, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
8, 26, 1.23232e+17, 2.405010, 24.770891, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
8, 27, 2.38025e+17, 2.292517, 11.325983, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
8, 28, 3.89949e+20, 0.922743, 9.661992, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
8, 29, 4.84752e+19, 0.843748, 24.792158, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
8, 30, 4.7434e+19, 0.760187, 31.426821, 1, 0.712428, 28.036260, 0, 0.000000, 0.000000
8, 31, 9.57187e+19, 1.739742, 18.237091, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
8, 32, 1.89355e+18, 1.453877, 7.516517, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
8, 33, 4.94482e+20, 2.836857, 22.644589, 1, 0.731646, 2.509675, 0, 0.000000, 0.000000
8, 34, 1.59252e+18, 2.236849, 33.026554, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
8, 35, 2.36957e+20, 1.588966, 6.776062, 1, 1.621881, 6.976998, 1, 1.551970, 6.569045
8, 36, 1.12149e+18, 1.499519, 6.049571, 1, 1.513304, 6.119290, 1, 2.993810, 11.312493
8, 37, 2.49831e+17, 1.740995, 8.259780, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
8, 38, 2.77877e+19, 1.743290, 17.449331, 1, 1.786605, 18.017210, 1, 1.741335, 17.374805
8, 39, 2.25318e+17, 1.529002, 15.169056, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
8, 40, 3.45936e+17, 2.449755, 35.365078, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
8, 41, 1.93753e+18, 1.383509, 24.263420, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
8, 42, 3.03569e+18, 1.779817, 36.699263, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
8, 43, 1.29764e+20, 1.925979, 28.656275, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
