Seed, ID, Energy, Psi, Impact, Triggered, Psi, Impact, Cherenkov, Psi, Impact
15, 1, 5.19498e+17, 2.468636, 30.819568, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
15, 2, 4.20181e+20, 1.429523, 12.843255, 1, 1.401034, 12.422286, 1, 1.436528, 12.910344
15, 3, 4.07088e+19, 1.670426, 29.640946, 1, 1.592897, 27.486863, 1, 1.676003, 29.496533
15, 4, 2.03864e+17, 1.537925, 27.942976, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
15, 5, 4.08018e+20, 1.157856, 24.832591, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
15, 6, 1.73594e+17, 1.408305, 30.021347, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
15, 7, 6.27426e+17, 2.636578, 35.474844, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
15, 8, 1.83443e+20, 2.056711, 33.091114, 1, 1.990057, 31.522822, 0, 0.000000, 0.000000
15, 9, 3.26286e+19, 1.448207, 36.650042, 1, 1.137719, 24.155810, 0, 0.000000, 0.000000
15, 10, 3.91366e+17, 1.345812, 15.345006, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
15, 11, 6.1561e+20, 2.125457, 29.239129, 1, 2.088485, 28.651138, 0, 0.000000, 0.000000
15, 12, 2.57157e+19, 1.618670, 35.049870, 1, 1.106362, 19.373769, 1, 2.026252, 45.788631
15, 13, 4.20106e+20, 1.207114, 8.833639, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
15, 14, 7.84232e+18, 1.558415, 11.073950, 1, 1.550142, 10.990024, 1, 1.542564, 10.922860
15, 15, 3.47957e+18, 1.073168, 20.230335, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
15, 16, 4.19976e+19, 2.233029, 38.761772, 1, 1.435535, 21.544010, 1, 2.954413, 45.838757
15, 17, 1.33996e+19, 0.106645, 38.134230, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
15, 18, 1.08131e+19, 1.722350, 22.481380, 1, 1.639235, 21.019362, 1, 1.662351, 21.417714
15, 19, 6.80125e+20, 1.820094, 32.169163, 1, 1.760096, 30.760152, 0, 0.000000, 0.000000
15, 20, 6.2656e+18, 1.655346, 30.354990, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
15, 21, 2.35191e+18, 2.122980, 34.455232, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
15, 22, 1.0862e+20, 0.566898, 29.077909, 0, 0.000000, 0.000000, 0, 0.000000, 0.000000
